country_name,region,risk_name,risk_short,year,age_name,sex,measure,nm_mean,nm_upper,nm_lower,pc_mean,pc_upper,pc_lower,rt_mean,rt_upper,rt_lower
United States,High-income North America,Tobacco smoking,Smoking,1990,55-59 years,Both sexes,yld,151829.0,210900.0,107817.0,0.0899092,0.115248,0.0689132,1449.38,2013.27,1029.23
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,55-59 years,Both sexes,yld,148751.0,206489.0,105015.0,0.0880832,0.113641,0.0671722,1419.99,1971.17,1002.49
United States,High-income North America,Second-hand smoke,Second-hand smoke,1990,55-59 years,Both sexes,yld,3078.37,4919.65,1784.63,0.00182609,0.00272753,0.00113594,29.3865,46.9636,17.0362
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,1990,55-59 years,Both sexes,yld,39390.2,61424.1,18002.1,0.0234741,0.0365942,0.010379,376.024,586.361,171.85
United States,High-income North America,Alcohol use,Alcohol use,1990,55-59 years,Both sexes,yld,30318.2,50538.0,10476.2,0.0180711,0.0299431,0.00601776,289.421,482.442,100.007
United States,High-income North America,Drug use,Drug use,1990,55-59 years,Both sexes,yld,9126.68,13493.7,5871.26,0.00543535,0.0079896,0.003513,87.1244,128.812,56.0478
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,1990,55-59 years,Both sexes,yld,88194.8,120246.0,63464.2,0.0523598,0.067771,0.0391178,841.918,1147.89,605.837
United States,High-income North America,High total cholesterol,High total cholesterol,1990,55-59 years,Both sexes,yld,33877.9,48933.5,22247.9,0.0200674,0.0267355,0.0143675,323.402,467.125,212.381
United States,High-income North America,High blood pressure,High blood pressure,1990,55-59 years,Both sexes,yld,61810.5,78712.8,46606.4,0.036702,0.044749,0.0291124,590.05,751.402,444.911
United States,High-income North America,High body-mass index,High body-mass index,1990,55-59 years,Both sexes,yld,149868.0,200458.0,109750.0,0.0889089,0.11143,0.0698636,1430.66,1913.6,1047.69
United States,High-income North America,Low bone mineral density,Low bone mineral density,1990,55-59 years,Both sexes,yld,4369.49,7177.95,2299.73,0.00259314,0.00416128,0.0013818,41.7117,68.5215,21.9535
United States,High-income North America,Dietary risks,Dietary risks,1990,55-59 years,Both sexes,yld,108957.0,137705.0,84021.4,0.0646541,0.0755751,0.0542939,1040.12,1314.55,802.078
United States,High-income North America,Diet low in fruits,Low fruit,1990,55-59 years,Both sexes,yld,27523.8,38576.2,18200.8,0.0163443,0.0219954,0.0112951,262.746,368.253,173.747
United States,High-income North America,Diet low in vegetables,Low vegetables,1990,55-59 years,Both sexes,yld,16639.5,23362.7,10874.7,0.00989088,0.0136321,0.00645089,158.843,223.023,103.812
United States,High-income North America,Diet low in whole grains,Low whole grains,1990,55-59 years,Both sexes,yld,19798.1,26937.6,13362.2,0.0117472,0.0150683,0.00847962,188.995,257.15,127.557
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,1990,55-59 years,Both sexes,yld,23615.6,37786.4,12536.8,0.0139599,0.0204967,0.00784563,225.437,360.713,119.678
United States,High-income North America,Diet low in milk,Low milk,1990,55-59 years,Both sexes,yld,468.596,891.765,125.575,0.000279174,0.000530335,7.91735e-05,4.47327,8.5129,1.19875
United States,High-income North America,Diet high in red meat,High red meat,1990,55-59 years,Both sexes,yld,4509.61,8796.91,1325.1,0.00267488,0.00508405,0.000771466,43.0492,83.9763,12.6496
United States,High-income North America,Diet high in processed meat,High processed meat,1990,55-59 years,Both sexes,yld,31892.2,54908.2,15490.9,0.0189178,0.0306214,0.009245,304.447,524.16,147.878
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,55-59 years,Both sexes,yld,17783.1,28905.6,9583.81,0.0105595,0.0165831,0.00570841,169.76,275.936,91.4882
United States,High-income North America,Diet low in fiber,Low fiber,1990,55-59 years,Both sexes,yld,9205.3,17310.8,3406.39,0.00544813,0.00968637,0.00210828,87.8749,165.251,32.5178
United States,High-income North America,Diet low in calcium,Low calcium,1990,55-59 years,Both sexes,yld,546.323,923.588,285.258,0.000324748,0.000551612,0.00017431,5.21527,8.81668,2.72311
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,55-59 years,Both sexes,yld,5821.22,10520.7,2563.09,0.0034424,0.00582676,0.00159744,55.57,100.432,24.4676
United States,High-income North America,Diet high in trans fatty acids,High trans fat,1990,55-59 years,Both sexes,yld,13020.6,20360.2,7431.17,0.00769857,0.0114571,0.00475404,124.296,194.361,70.9389
United States,High-income North America,Diet high in sodium,High sodium,1990,55-59 years,Both sexes,yld,17724.0,25638.1,10659.0,0.0105352,0.015047,0.00630307,169.195,244.744,101.752
United States,High-income North America,Occupational risks,Occupational risks,1990,55-59 years,Both sexes,yld,52688.1,74933.9,34903.1,0.0311756,0.0409422,0.0224592,502.967,715.328,333.189
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,1990,55-59 years,Both sexes,yld,310.414,478.281,184.371,0.000184624,0.000281441,0.000106475,2.96325,4.56573,1.76003
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,1990,55-59 years,Both sexes,yld,2797.7,4412.17,1660.18,0.001655,0.00249547,0.0010068,26.7072,42.1191,15.8483
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,55-59 years,Both sexes,yld,9813.11,18848.7,3359.72,0.00580869,0.0108343,0.00211497,93.6772,179.932,32.0723
United States,High-income North America,Occupational noise,Occupational noise,1990,55-59 years,Both sexes,yld,5208.53,8966.22,2779.95,0.00307574,0.00495152,0.00171838,49.7212,85.5926,26.5377
United States,High-income North America,Occupational low back pain,Occupational low back pain,1990,55-59 years,Both sexes,yld,34558.3,50083.8,22683.2,0.0204515,0.0279745,0.014042,329.898,478.106,216.536
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,1990,60-64 years,Both sexes,yld,294.365,685.069,16.9174,0.000155849,0.000345677,8.77858e-06,2.76674,6.43897,0.159007
United States,High-income North America,Unimproved water source,Unimproved water,1990,60-64 years,Both sexes,yld,277.716,648.968,16.42,0.000147031,0.000328413,8.6624e-06,2.61026,6.09966,0.154332
United States,High-income North America,Unimproved sanitation,Sanitation,1990,60-64 years,Both sexes,yld,17.4317,44.9854,0.324772,9.23178e-06,2.39491e-05,1.7037e-07,0.16384,0.422818,0.00305254
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,1990,60-64 years,Both sexes,yld,20590.5,30631.2,13570.3,0.0109374,0.0154923,0.00748998,193.531,287.903,127.547
United States,High-income North America,Ambient ozone pollution,Ozone,1990,60-64 years,Both sexes,yld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,High-income North America,Other environmental risks,Other environmental,1990,60-64 years,Both sexes,yld,1482.19,2168.48,951.877,0.00078882,0.00112691,0.00052257,13.9311,20.3816,8.94671
United States,High-income North America,Lead exposure,Lead,1990,60-64 years,Both sexes,yld,1482.19,2168.48,951.877,0.00078882,0.00112691,0.00052257,13.9311,20.3816,8.94671
United States,High-income North America,Child and maternal undernutrition,Undernutrition,1990,60-64 years,Both sexes,yld,31.8458,112.127,0.0,1.68851e-05,5.82275e-05,0.0,0.299319,1.05388,0.0
United States,High-income North America,Iron deficiency,Iron deficiency,1990,60-64 years,Both sexes,yld,31.8458,112.127,0.0,1.68851e-05,5.82275e-05,0.0,0.299319,1.05388,0.0
United States,High-income North America,Tobacco smoking,Smoking,1990,60-64 years,Both sexes,yld,186094.0,255991.0,131977.0,0.0986629,0.1245,0.0761975,1749.1,2406.06,1240.46
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,60-64 years,Both sexes,yld,181667.0,250873.0,128516.0,0.0963118,0.122428,0.0739544,1707.49,2357.96,1207.92
United States,High-income North America,Second-hand smoke,Second-hand smoke,1990,60-64 years,Both sexes,yld,4426.83,6795.13,2563.87,0.00235112,0.00344931,0.00145655,41.6079,63.8675,24.0978
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,1990,60-64 years,Both sexes,yld,22709.6,43289.4,971.742,0.0121614,0.0226262,0.000456035,213.448,406.877,9.13342
United States,High-income North America,Alcohol use,Alcohol use,1990,60-64 years,Both sexes,yld,17601.3,37372.7,-3332.46,0.00943335,0.0193417,-0.00172418,165.435,351.267,-31.3218
United States,High-income North America,Drug use,Drug use,1990,60-64 years,Both sexes,yld,5181.37,7712.92,3111.7,0.00276676,0.00416137,0.00169181,48.6998,72.4939,29.2469
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,1990,60-64 years,Both sexes,yld,106268.0,144873.0,76722.1,0.0565009,0.073433,0.0422754,998.814,1361.66,721.112
United States,High-income North America,High total cholesterol,High total cholesterol,1990,60-64 years,Both sexes,yld,42771.8,61122.2,28145.3,0.0226836,0.0297977,0.0163129,402.013,574.488,264.538
United States,High-income North America,High blood pressure,High blood pressure,1990,60-64 years,Both sexes,yld,79552.5,100962.0,60223.8,0.0422922,0.0510401,0.0335038,747.715,948.944,566.045
United States,High-income North America,High body-mass index,High body-mass index,1990,60-64 years,Both sexes,yld,174451.0,231313.0,130009.0,0.092685,0.114668,0.0730058,1639.67,2174.11,1221.96
United States,High-income North America,Low bone mineral density,Low bone mineral density,1990,60-64 years,Both sexes,yld,5218.86,8639.37,2476.86,0.00277567,0.00451562,0.00137173,49.0521,81.2015,23.2801
United States,High-income North America,Dietary risks,Dietary risks,1990,60-64 years,Both sexes,yld,135920.0,170574.0,105341.0,0.0722233,0.0842026,0.0610454,1277.52,1603.23,990.099
United States,High-income North America,Diet low in fruits,Low fruit,1990,60-64 years,Both sexes,yld,33043.4,46482.2,22081.4,0.0175712,0.0235638,0.0122674,310.576,436.887,207.543
United States,High-income North America,Diet low in vegetables,Low vegetables,1990,60-64 years,Both sexes,yld,20885.8,29467.0,13489.0,0.0111178,0.015375,0.00737215,196.306,276.961,126.783
United States,High-income North America,Diet low in whole grains,Low whole grains,1990,60-64 years,Both sexes,yld,21887.4,30358.1,14932.7,0.0116279,0.0148536,0.00855307,205.72,285.337,140.352
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,1990,60-64 years,Both sexes,yld,29793.5,47275.3,15735.1,0.0157649,0.0228318,0.00900037,280.029,444.341,147.894
United States,High-income North America,Diet low in milk,Low milk,1990,60-64 years,Both sexes,yld,730.549,1377.54,209.656,0.000390119,0.000743524,0.000115063,6.86644,12.9475,1.97056
United States,High-income North America,Diet high in red meat,High red meat,1990,60-64 years,Both sexes,yld,4840.74,9293.86,1497.74,0.00257181,0.0048357,0.000822464,45.4981,87.3531,14.0773
United States,High-income North America,Diet high in processed meat,High processed meat,1990,60-64 years,Both sexes,yld,36176.4,62470.7,16957.5,0.0192187,0.0316193,0.00903207,340.022,587.163,159.383
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,60-64 years,Both sexes,yld,19217.6,31750.5,10417.0,0.0102215,0.0161625,0.00560168,180.626,298.423,97.9091
United States,High-income North America,Diet low in fiber,Low fiber,1990,60-64 years,Both sexes,yld,11050.6,20574.1,4246.02,0.00585502,0.0103346,0.00233002,103.865,193.376,39.9084
United States,High-income North America,Diet low in calcium,Low calcium,1990,60-64 years,Both sexes,yld,1044.52,1796.19,530.304,0.000556306,0.000929524,0.000278862,9.81749,16.8824,4.98433
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,60-64 years,Both sexes,yld,7130.34,12720.3,3131.52,0.00377444,0.00626592,0.00175792,67.0182,119.558,29.4332
United States,High-income North America,Diet high in trans fatty acids,High trans fat,1990,60-64 years,Both sexes,yld,15731.4,24290.6,9093.81,0.00832529,0.0124903,0.00518568,147.86,228.308,85.4728
United States,High-income North America,Diet high in sodium,High sodium,1990,60-64 years,Both sexes,yld,24678.5,36002.9,14812.2,0.0131342,0.018671,0.00796564,231.953,338.392,139.22
United States,High-income North America,Occupational risks,Occupational risks,1990,60-64 years,Both sexes,yld,43113.5,61411.2,28977.9,0.0228408,0.0303345,0.0162802,405.224,577.204,272.363
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,1990,60-64 years,Both sexes,yld,469.213,736.245,287.119,0.000250139,0.000385877,0.000154583,4.41014,6.91998,2.69864
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,1990,60-64 years,Both sexes,yld,2093.5,3305.37,1236.98,0.00110884,0.00166921,0.000670751,19.6769,31.0672,11.6264
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,60-64 years,Both sexes,yld,8426.13,16412.1,2847.65,0.00446552,0.00841809,0.00159824,79.1973,154.258,26.7651
United States,High-income North America,Occupational noise,Occupational noise,1990,60-64 years,Both sexes,yld,5224.63,8662.66,2900.16,0.00276317,0.00434896,0.00160727,49.1063,81.4205,27.2586
United States,High-income North America,Occupational low back pain,Occupational low back pain,1990,60-64 years,Both sexes,yld,26900.0,39743.1,17270.9,0.0142531,0.0198253,0.0097684,252.833,373.546,162.329
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,1990,65-69 years,Both sexes,yld,308.682,713.814,17.9829,0.00015525,0.000353137,8.68809e-06,3.07131,7.10227,0.178925
United States,High-income North America,Unimproved water source,Unimproved water,1990,65-69 years,Both sexes,yld,291.238,675.216,17.5753,0.000146475,0.000332487,8.42402e-06,2.89775,6.71823,0.17487
United States,High-income North America,Unimproved sanitation,Sanitation,1990,65-69 years,Both sexes,yld,18.2625,48.0767,0.338054,9.18634e-06,2.34014e-05,1.6336e-07,0.181707,0.478351,0.00336355
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,1990,65-69 years,Both sexes,yld,22223.3,32500.7,13882.9,0.011222,0.0156305,0.0072498,221.116,323.374,138.131
United States,High-income North America,Ambient ozone pollution,Ozone,1990,65-69 years,Both sexes,yld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,High-income North America,Other environmental risks,Other environmental,1990,65-69 years,Both sexes,yld,1621.65,2378.17,1024.36,0.000820285,0.00117287,0.000548616,16.135,23.6622,10.1921
United States,High-income North America,Lead exposure,Lead,1990,65-69 years,Both sexes,yld,1621.65,2378.17,1024.36,0.000820285,0.00117287,0.000548616,16.135,23.6622,10.1921
United States,High-income North America,Child and maternal undernutrition,Undernutrition,1990,65-69 years,Both sexes,yld,41.8118,129.304,0.0,2.10016e-05,6.3897e-05,0.0,0.416017,1.28654,0.0
United States,High-income North America,Iron deficiency,Iron deficiency,1990,65-69 years,Both sexes,yld,41.8118,129.304,0.0,2.10016e-05,6.3897e-05,0.0,0.416017,1.28654,0.0
United States,High-income North America,Tobacco smoking,Smoking,1990,65-69 years,Both sexes,yld,198793.0,274128.0,142715.0,0.100129,0.125738,0.0779045,1977.95,2727.51,1419.98
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,65-69 years,Both sexes,yld,193181.0,267131.0,138503.0,0.0972959,0.123126,0.0751311,1922.11,2657.89,1378.07
United States,High-income North America,Second-hand smoke,Second-hand smoke,1990,65-69 years,Both sexes,yld,5612.14,8338.19,3294.48,0.00283293,0.00407595,0.00175325,55.8394,82.9629,32.7792
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,1990,65-69 years,Both sexes,yld,15571.5,28255.4,0.29245,0.00789037,0.0144635,5.87969e-06,154.933,281.134,0.0029098
United States,High-income North America,Alcohol use,Alcohol use,1990,65-69 years,Both sexes,yld,13272.9,25782.5,-1851.05,0.00672464,0.0129151,-0.000939715,132.062,256.529,-18.4175
United States,High-income North America,Drug use,Drug use,1990,65-69 years,Both sexes,yld,2298.69,3791.51,1296.16,0.00116576,0.00187681,0.000642747,22.8714,37.7245,12.8965
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,1990,65-69 years,Both sexes,yld,118572.0,158121.0,85456.6,0.059908,0.0769727,0.0449059,1179.76,1573.27,850.272
United States,High-income North America,High total cholesterol,High total cholesterol,1990,65-69 years,Both sexes,yld,43959.7,63103.0,29124.2,0.0221541,0.0291651,0.0157433,437.388,627.859,289.779
United States,High-income North America,High blood pressure,High blood pressure,1990,65-69 years,Both sexes,yld,109332.0,135709.0,85300.2,0.0552449,0.0652259,0.0451586,1087.82,1350.27,848.716
United States,High-income North America,High body-mass index,High body-mass index,1990,65-69 years,Both sexes,yld,173538.0,226738.0,128973.0,0.0876211,0.108054,0.0689349,1726.66,2255.98,1283.25
United States,High-income North America,Low bone mineral density,Low bone mineral density,1990,65-69 years,Both sexes,yld,7927.37,12565.7,4485.6,0.00400509,0.00610114,0.00231908,78.8754,125.025,44.6306
United States,High-income North America,Dietary risks,Dietary risks,1990,65-69 years,Both sexes,yld,152407.0,190578.0,120418.0,0.076965,0.0890039,0.0649642,1516.42,1896.2,1198.13
United States,High-income North America,Diet low in fruits,Low fruit,1990,65-69 years,Both sexes,yld,37205.1,51131.3,25636.1,0.0188046,0.0250161,0.0131106,370.181,508.743,255.073
United States,High-income North America,Diet low in vegetables,Low vegetables,1990,65-69 years,Both sexes,yld,23526.0,32931.6,14739.3,0.0119049,0.0167233,0.00766386,234.077,327.661,146.653
United States,High-income North America,Diet low in whole grains,Low whole grains,1990,65-69 years,Both sexes,yld,21868.6,30037.1,15079.1,0.0110405,0.0140334,0.00812663,217.587,298.862,150.033
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,1990,65-69 years,Both sexes,yld,31657.2,49940.3,16575.5,0.0159147,0.0232627,0.00884341,314.982,496.894,164.922
United States,High-income North America,Diet low in milk,Low milk,1990,65-69 years,Both sexes,yld,985.573,1859.63,268.853,0.000499896,0.00094191,0.000136378,9.8062,18.5028,2.67502
United States,High-income North America,Diet high in red meat,High red meat,1990,65-69 years,Both sexes,yld,4710.16,8895.47,1534.64,0.00237756,0.00440385,0.000767618,46.8649,88.5077,15.2693
United States,High-income North America,Diet high in processed meat,High processed meat,1990,65-69 years,Both sexes,yld,35990.9,62304.8,16611.3,0.0181699,0.0303709,0.00841683,358.101,619.917,165.279
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,65-69 years,Both sexes,yld,19232.9,31905.5,10537.3,0.00972167,0.0153345,0.00523777,191.363,317.451,104.844
United States,High-income North America,Diet low in fiber,Low fiber,1990,65-69 years,Both sexes,yld,11401.2,20888.5,4529.7,0.00574081,0.00999522,0.00228589,113.439,207.835,45.0694
United States,High-income North America,Diet low in calcium,Low calcium,1990,65-69 years,Both sexes,yld,1662.32,2913.24,797.743,0.000840957,0.00144964,0.000390688,16.5396,28.986,7.93734
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,65-69 years,Both sexes,yld,7345.24,13092.2,3225.38,0.00369444,0.00617808,0.00172295,73.0833,130.265,32.0917
United States,High-income North America,Diet high in trans fatty acids,High trans fat,1990,65-69 years,Both sexes,yld,15995.6,24522.6,9208.36,0.0080421,0.0118144,0.00502411,159.152,243.993,91.6208
United States,High-income North America,Diet high in sodium,High sodium,1990,65-69 years,Both sexes,yld,30554.6,44320.3,18041.2,0.0154552,0.0221207,0.00925019,304.011,440.976,179.506
United States,High-income North America,Occupational risks,Occupational risks,1990,65-69 years,Both sexes,yld,13360.7,19078.0,8784.01,0.00672829,0.00913719,0.0047897,132.935,189.821,87.3987
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,1990,65-69 years,Both sexes,yld,492.756,778.321,302.768,0.000249615,0.000398303,0.000151791,4.90279,7.7441,3.01246
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,1990,65-69 years,Both sexes,yld,617.398,951.91,356.934,0.000310614,0.000466101,0.000186729,6.14296,9.47126,3.5514
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,65-69 years,Both sexes,yld,2733.5,5443.34,893.166,0.00137634,0.00266654,0.000474559,27.1976,54.1599,8.88678
United States,High-income North America,Occupational noise,Occupational noise,1990,65-69 years,Both sexes,yld,1097.2,1861.43,605.176,0.000552172,0.000915188,0.000315411,10.9169,18.5208,6.02135
United States,High-income North America,Occupational low back pain,Occupational low back pain,1990,65-69 years,Both sexes,yld,8419.83,12371.7,5450.26,0.00423954,0.00600108,0.00292826,83.7751,123.096,54.2287
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,1990,70-74 years,Both sexes,yld,294.99,679.227,16.7833,0.000167857,0.000374398,9.45773e-06,3.66533,8.43958,0.208537
United States,High-income North America,Unimproved water source,Unimproved water,1990,70-74 years,Both sexes,yld,278.325,638.677,16.4185,0.000158372,0.000354661,9.33349e-06,3.45826,7.93574,0.204004
United States,High-income North America,Unimproved sanitation,Sanitation,1990,70-74 years,Both sexes,yld,17.4482,45.8751,0.311283,9.93014e-06,2.51192e-05,1.77155e-07,0.216798,0.57001,0.00386777
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,1990,70-74 years,Both sexes,yld,19591.5,28876.7,12216.8,0.0112085,0.0158234,0.00717899,243.429,358.801,151.797
United States,High-income North America,Ambient ozone pollution,Ozone,1990,70-74 years,Both sexes,yld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,High-income North America,Other environmental risks,Other environmental,1990,70-74 years,Both sexes,yld,1305.52,1875.76,841.978,0.000747862,0.00106729,0.000494924,16.2214,23.3069,10.4618
United States,High-income North America,Lead exposure,Lead,1990,70-74 years,Both sexes,yld,1305.52,1875.76,841.978,0.000747862,0.00106729,0.000494924,16.2214,23.3069,10.4618
United States,High-income North America,Child and maternal undernutrition,Undernutrition,1990,70-74 years,Both sexes,yld,42.869,117.669,0.0,2.44433e-05,6.46314e-05,0.0,0.532659,1.46207,0.0
United States,High-income North America,Iron deficiency,Iron deficiency,1990,70-74 years,Both sexes,yld,42.869,117.669,0.0,2.44433e-05,6.46314e-05,0.0,0.532659,1.46207,0.0
United States,High-income North America,Tobacco smoking,Smoking,1990,70-74 years,Both sexes,yld,168082.0,231257.0,118680.0,0.0958748,0.121537,0.0738782,2088.46,2873.43,1474.63
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,70-74 years,Both sexes,yld,162414.0,225568.0,113911.0,0.0926339,0.118603,0.0709031,2018.04,2802.74,1415.37
United States,High-income North America,Second-hand smoke,Second-hand smoke,1990,70-74 years,Both sexes,yld,5667.76,8346.17,3341.32,0.00324086,0.00466106,0.00197616,70.4234,103.703,41.5169
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,1990,70-74 years,Both sexes,yld,7828.32,18015.4,-5477.08,0.00449036,0.0102271,-0.00293309,97.2689,223.846,-68.0542
United States,High-income North America,Alcohol use,Alcohol use,1990,70-74 years,Both sexes,yld,6832.15,16839.1,-6319.89,0.00391773,0.0095444,-0.00344483,84.8913,209.231,-78.5263
United States,High-income North America,Drug use,Drug use,1990,70-74 years,Both sexes,yld,996.177,1680.11,463.107,0.000572634,0.000977074,0.000275107,12.3778,20.8759,5.75423
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,1990,70-74 years,Both sexes,yld,106337.0,142550.0,77635.8,0.0608311,0.0784814,0.0460849,1321.26,1771.22,964.646
United States,High-income North America,High total cholesterol,High total cholesterol,1990,70-74 years,Both sexes,yld,36666.2,53530.2,23337.6,0.0209238,0.0283591,0.0140433,455.587,665.128,289.976
United States,High-income North America,High blood pressure,High blood pressure,1990,70-74 years,Both sexes,yld,101249.0,126089.0,79184.7,0.0579424,0.0683905,0.0477131,1258.05,1566.69,983.892
United States,High-income North America,High body-mass index,High body-mass index,1990,70-74 years,Both sexes,yld,146342.0,189684.0,108439.0,0.0836569,0.103571,0.065667,1818.34,2356.87,1347.38
United States,High-income North America,Low bone mineral density,Low bone mineral density,1990,70-74 years,Both sexes,yld,6872.04,11226.0,3445.47,0.00393184,0.00624561,0.00201623,85.3869,139.487,42.8109
United States,High-income North America,Dietary risks,Dietary risks,1990,70-74 years,Both sexes,yld,138458.0,171203.0,108950.0,0.0791888,0.0912437,0.0671,1720.38,2127.25,1353.73
United States,High-income North America,Diet low in fruits,Low fruit,1990,70-74 years,Both sexes,yld,33616.9,46148.8,22951.7,0.0192507,0.0257736,0.0133399,417.7,573.411,285.181
United States,High-income North America,Diet low in vegetables,Low vegetables,1990,70-74 years,Both sexes,yld,21406.8,29953.0,13178.3,0.0122723,0.0172027,0.00765716,265.986,372.174,163.744
United States,High-income North America,Diet low in whole grains,Low whole grains,1990,70-74 years,Both sexes,yld,18175.3,24083.3,12827.0,0.0103939,0.0131231,0.00777149,225.833,299.242,159.379
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,1990,70-74 years,Both sexes,yld,27055.3,42392.6,14180.3,0.0154019,0.0222909,0.00865996,336.17,526.739,176.194
United States,High-income North America,Diet low in milk,Low milk,1990,70-74 years,Both sexes,yld,1054.47,1941.18,276.599,0.000605744,0.00112255,0.00015786,13.1021,24.1197,3.43682
United States,High-income North America,Diet high in red meat,High red meat,1990,70-74 years,Both sexes,yld,3790.95,7102.69,1285.08,0.0021667,0.00395813,0.000709606,47.1035,88.2528,15.9675
United States,High-income North America,Diet high in processed meat,High processed meat,1990,70-74 years,Both sexes,yld,29605.0,50406.7,14283.4,0.0169222,0.0277698,0.00807165,367.85,626.317,177.475
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,70-74 years,Both sexes,yld,16637.3,27202.4,9040.32,0.00951997,0.0151096,0.00514298,206.723,337.998,112.328
United States,High-income North America,Diet low in fiber,Low fiber,1990,70-74 years,Both sexes,yld,9738.39,17202.2,3965.36,0.00555383,0.00949625,0.00233574,121.002,213.742,49.2706
United States,High-income North America,Diet low in calcium,Low calcium,1990,70-74 years,Both sexes,yld,1948.47,3354.94,919.11,0.00111581,0.00188615,0.000514348,24.2103,41.686,11.4202
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,70-74 years,Both sexes,yld,6087.5,10867.7,2735.7,0.00346703,0.00573742,0.00160194,75.6388,135.034,33.9919
United States,High-income North America,Diet high in trans fatty acids,High trans fat,1990,70-74 years,Both sexes,yld,13091.5,19976.0,7542.0,0.00745319,0.0109006,0.00458623,162.666,248.207,93.7113
United States,High-income North America,Diet high in sodium,High sodium,1990,70-74 years,Both sexes,yld,27654.2,39691.0,16405.1,0.0158429,0.0226877,0.00940639,343.611,493.172,203.838
United States,High-income North America,Occupational risks,Occupational risks,1990,70-74 years,Both sexes,yld,11413.2,16061.9,7534.13,0.00650906,0.00869094,0.0046898,141.813,199.573,93.6136
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,1990,70-74 years,Both sexes,yld,475.894,739.768,293.066,0.000273332,0.00042717,0.000168703,5.91311,9.19182,3.64143
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,1990,70-74 years,Both sexes,yld,502.196,785.671,291.246,0.000286134,0.000429129,0.000170197,6.23992,9.76218,3.61882
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,70-74 years,Both sexes,yld,2400.3,4812.41,778.347,0.00136871,0.00266573,0.000469971,29.8244,59.7955,9.67118
United States,High-income North America,Occupational noise,Occupational noise,1990,70-74 years,Both sexes,yld,1082.36,1849.86,578.986,0.000616817,0.00102124,0.000339772,13.4486,22.985,7.19406
United States,High-income North America,Occupational low back pain,Occupational low back pain,1990,70-74 years,Both sexes,yld,6952.49,10132.5,4536.86,0.00396407,0.00552193,0.00277429,86.3866,125.899,56.3717
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,1990,75-79 years,Both sexes,yld,262.58,618.74,13.897,0.00017711,0.000385873,9.40142e-06,4.26862,10.0585,0.225915
United States,High-income North America,Unimproved water source,Unimproved water,1990,75-79 years,Both sexes,yld,247.757,584.18,13.698,0.000167109,0.000364535,9.28589e-06,4.02764,9.49669,0.222681
